paper_index,label,index
1715829,1,1667
14655523,3,1668
16091441,2,1669
8307261,2,1670
10579460,3,1671
2035720,2,1672
15882494,3,1673
14703729,1,1674
12007724,3,1675
16909454,2,1676
16184198,2,1677
11375326,2,1678
18292537,2,1679
573868,1,1680
12766100,3,1681
17786204,3,1682
11357482,3,1683
8404430,3,1684
8876462,1,1685
11113688,3,1686
6742110,1,1687
15090634,3,1688
9096986,3,1689
1513095,2,1690
12638730,2,1691
1974216,2,1692
15270784,3,1693
7702885,3,1694
2121568,3,1695
9519921,3,1696
1516498,3,1697
3002888,1,1698
1453601,1,1699
8270130,2,1700
11714835,2,1701
15518817,1,1702
3527523,2,1703
16595661,1,1704
2187577,1,1705
7758881,2,1706
11933008,3,1707
12610038,3,1708
15867041,2,1709
18483403,3,1710
12889514,3,1711
15220219,2,1712
18205259,3,1713
12742378,2,1714
12403857,2,1715
12196428,3,1716
17372793,3,1717
14617032,2,1718
10480770,2,1719
16895987,2,1720
11232755,1,1721
1429035,2,1722
17331614,3,1723
15448687,3,1724
3529954,3,1725
18070989,3,1726
4018423,2,1727
11594243,3,1728
2975197,1,1729
16800753,2,1730
10944187,1,1731
10706679,2,1732
1634622,3,1733
10727543,3,1734
9598721,2,1735
18035865,3,1736
11472464,3,1737
7977341,2,1738
9043962,3,1739
1247351,2,1740
15105989,3,1741
3054549,3,1742
2328849,2,1743
16075062,2,1744
15735217,3,1745
1702386,1,1746
16837621,3,1747
1936616,2,1748
12643198,2,1749
14624759,2,1750
7902094,2,1751
12647268,3,1752
8495808,2,1753
8294931,1,1754
2969728,1,1755
15983291,3,1756
15043684,2,1757
7696203,2,1758
7743761,2,1759
7963139,2,1760
16806184,1,1761
6508634,1,1762
10535393,3,1763
9844629,3,1764
7036647,2,1765
7485496,1,1766
8778173,3,1767
16387788,3,1768
8596501,2,1769
18611315,2,1770
11845220,2,1771
6147095,1,1772
17846125,3,1773
9215668,2,1774
9049484,3,1775
2700903,1,1776
11035823,2,1777
18332101,3,1778
16249541,3,1779
16054069,3,1780
16316471,3,1781
2668761,3,1782
10861053,1,1783
3812028,2,1784
12499894,2,1785
12224009,1,1786
1459481,2,1787
17143326,2,1788
2158917,1,1789
1066331,2,1790
2204056,1,1791
18063685,1,1792
8288046,3,1793
16093923,3,1794
6404681,1,1795
16126959,2,1796
4007284,1,1797
18231124,3,1798
8550838,3,1799
8498761,3,1800
11469390,1,1801
2925151,2,1802
15875155,2,1803
8817350,2,1804
14607967,2,1805
8112185,3,1806
2156685,1,1807
19091959,2,1808
18547236,2,1809
17003299,3,1810
16021327,1,1811
12401720,1,1812
15821902,3,1813
9388398,2,1814
2438007,1,1815
15920070,3,1816
15855557,3,1817
17374372,3,1818
16293770,1,1819
17327327,2,1820
9504111,2,1821
3809079,2,1822
3298937,3,1823
9773740,2,1824
11227173,2,1825
17373638,3,1826
15625348,3,1827
3286344,2,1828
10843379,1,1829
4037902,2,1830
7578872,1,1831
15324513,2,1832
11793013,2,1833
18375395,3,1834
11187395,3,1835
19900993,3,1836
8788422,1,1837
1628764,3,1838
17212763,1,1839
17135297,3,1840
17065689,2,1841
4038727,1,1842
18769904,3,1843
15504971,3,1844
16026362,3,1845
18806806,1,1846
15298345,1,1847
14576980,3,1848
16731834,3,1849
2932920,2,1850
8864643,1,1851
3308958,3,1852
8458535,2,1853
2254458,3,1854
10409206,1,1855
12610028,3,1856
15296474,2,1857
3728555,3,1858
9200487,2,1859
11023087,3,1860
18478125,1,1861
9054233,3,1862
1397711,2,1863
17947651,2,1864
18303080,3,1865
17804681,2,1866
12453903,3,1867
1467755,3,1868
7623903,3,1869
2651086,3,1870
10860192,3,1871
12861383,1,1872
12646622,2,1873
18620046,1,1874
8077886,3,1875
1727742,2,1876
2499498,2,1877
14633344,2,1878
6094129,3,1879
14747222,2,1880
9296561,1,1881
3917783,2,1882
15186500,1,1883
6245984,1,1884
16354107,2,1885
12882908,3,1886
11261677,2,1887
18078520,1,1888
18442208,1,1889
7429058,2,1890
17100860,3,1891
2874654,1,1892
16646595,1,1893
8791512,2,1894
17935058,3,1895
6334907,2,1896
16703329,2,1897
15772899,2,1898
7043174,2,1899
2512191,2,1900
1999280,3,1901
7652756,1,1902
1778354,3,1903
16943856,3,1904
10233747,2,1905
19124789,3,1906
7729618,2,1907
3309680,2,1908
1722364,2,1909
10793775,3,1910
6392341,3,1911
16960798,2,1912
9398740,3,1913
16731855,3,1914
17704886,3,1915
3837177,1,1916
3707182,2,1917
9197212,2,1918
10868961,3,1919
1473619,2,1920
7989590,3,1921
10764844,3,1922
12809958,3,1923
1303251,2,1924
8315943,1,1925
15087286,1,1926
16369228,3,1927
2129772,2,1928
7834210,1,1929
210200,1,1930
8100835,1,1931
9583742,2,1932
10585621,2,1933
826063,1,1934
8729151,2,1935
7002675,2,1936
12716807,2,1937
14694267,1,1938
18802485,2,1939
6162456,1,1940
11318841,3,1941
9437215,3,1942
10588937,1,1943
18835928,2,1944
12552126,1,1945
2869807,1,1946
7043386,2,1947
9005653,1,1948
11067957,2,1949
1833657,1,1950
12727927,2,1951
7534080,2,1952
15616251,3,1953
8170965,3,1954
11103229,1,1955
18544113,2,1956
15055868,3,1957
15565284,3,1958
15801988,3,1959
17568782,3,1960
16200840,2,1961
1346740,1,1962
15164102,2,1963
19153582,3,1964
10868824,2,1965
8254388,3,1966
16283249,1,1967
7821148,2,1968
9664075,1,1969
16209986,3,1970
16912128,3,1971
8359095,3,1972
10914675,3,1973
9167099,3,1974
8039604,2,1975
15811566,2,1976
17233865,2,1977
17127455,2,1978
17245589,3,1979
7612220,2,1980
9076207,2,1981
1684365,2,1982
18714373,3,1983
2532961,1,1984
15133753,2,1985
1914795,2,1986
8443481,2,1987
9366391,2,1988
9115153,2,1989
12086966,3,1990
10084586,3,1991
12951282,3,1992
6216134,1,1993
19033418,3,1994
1619671,1,1995
10857964,2,1996
8160818,1,1997
17522117,1,1998
14583174,3,1999
9243096,3,2000
11529910,2,2001
17019596,2,2002
8787686,3,2003
12502499,3,2004
15606701,2,2005
8477878,2,2006
16322530,3,2007
8741811,2,2008
8593930,3,2009
3073031,3,2010
15574621,2,2011
8012723,1,2012
17603485,3,2013
2531788,1,2014
8082526,3,2015
7075916,2,2016
16045370,3,2017
15172857,2,2018
16036377,2,2019
11865350,2,2020
18287369,3,2021
17496732,3,2022
16629717,2,2023
7789636,3,2024
8931842,3,2025
16369227,1,2026
19448982,3,2027
1530852,1,2028
10433350,3,2029
3732633,2,2030
12631367,3,2031
18669807,3,2032
17130563,2,2033
8057515,2,2034
12770793,2,2035
7461297,1,2036
16873591,3,2037
17410180,2,2038
12581268,3,2039
8742561,2,2040
1675432,1,2041
8977415,2,2042
3057304,1,2043
16365724,2,2044
8072542,2,2045
17448371,3,2046
9686715,3,2047
3370569,2,2048
8059694,3,2049
8944206,3,2050
16372586,3,2051
9009975,3,2052
7579533,2,2053
10535443,2,2054
8608725,2,2055
1406860,3,2056
17630003,3,2057
12869762,3,2058
8732717,3,2059
10521381,3,2060
11437866,2,2061
15284406,2,2062
12364437,2,2063
18567918,3,2064
10937502,2,2065
16123336,1,2066
16556846,2,2067
12965108,3,2068
12045211,3,2069
17953760,3,2070
11596665,3,2071
16131364,2,2072
10415018,2,2073
2512591,1,2074
11812740,2,2075
18046419,3,2076
16108856,3,2077
509856,2,2078
16398569,3,2079
3579401,2,2080
2776587,3,2081
10646024,2,2082
18765408,3,2083
1977540,3,2084
12466318,3,2085
14737745,2,2086
9342542,2,2087
6352728,2,2088
12373045,2,2089
11289625,1,2090
8138061,3,2091
18367670,2,2092
12406041,3,2093
7621995,2,2094
15143122,3,2095
8721782,3,2096
1412587,1,2097
15677510,1,2098
7536171,2,2099
9593115,3,2100
9421377,1,2101
11790818,1,2102
1831491,1,2103
9892615,2,2104
10907119,2,2105
14730381,3,2106
9405908,3,2107
1315120,3,2108
9454525,3,2109
15498084,3,2110
2690069,3,2111
9259575,3,2112
2123890,3,2113
16595504,3,2114
8606491,1,2115
17234498,2,2116
18840210,3,2117
18417562,2,2118
16098842,3,2119
8590990,1,2120
9841869,2,2121
12671124,2,2122
18347327,3,2123
6344096,1,2124
12564655,3,2125
15070752,3,2126
18401346,3,2127
11120452,2,2128
16129107,3,2129
12746279,1,2130
11679430,3,2131
15102714,3,2132
8792828,2,2133
15172920,3,2134
12832305,3,2135
17616607,3,2136
10097901,2,2137
11110769,3,2138
11289052,1,2139
9036994,2,2140
18467627,1,2141
10446946,2,2142
10793402,2,2143
8759519,1,2144
10229297,3,2145
8894495,3,2146
7859937,3,2147
18332288,3,2148
14527304,2,2149
6401518,2,2150
1348845,3,2151
10842773,2,2152
15663750,2,2153
17003341,3,2154
16356116,1,2155
7615815,1,2156
14535631,3,2157
18040659,3,2158
16060290,3,2159
15147528,3,2160
9548614,2,2161
3052943,2,2162
10706696,2,2163
1152674,1,2164
18513306,3,2165
16116193,2,2166
8971540,2,2167
11845222,3,2168
8960845,3,2169
16484636,3,2170
10995460,1,2171
6227512,2,2172
3334054,3,2173
19418585,1,2174
8345343,3,2175
18200811,2,2176
14514575,3,2177
510129,2,2178
8570667,2,2179
17130210,3,2180
16909926,1,2181
11699733,3,2182
6955075,2,2183
1831178,1,2184
11891296,2,2185
7729604,2,2186
8611873,2,2187
16472046,3,2188
7724555,1,2189
1710892,1,2190
2541440,1,2191
17369526,3,2192
2970917,3,2193
3621801,2,2194
353557,2,2195
14638734,1,2196
12209622,2,2197
9757911,2,2198
18559660,2,2199
4077990,2,2200
14578236,3,2201
6388357,3,2202
11132145,2,2203
6765118,2,2204
15777748,2,2205
11158005,3,2206
10697396,2,2207
3527619,2,2208
17995925,1,2209
10868941,1,2210
11051283,2,2211
11727405,3,2212
12145243,3,2213
11334427,2,2214
6541983,2,2215
15699496,2,2216
1722764,2,2217
15075301,1,2218
12460699,3,2219
17160673,3,2220
15616005,3,2221
1314160,2,2222
12829633,2,2223
16672053,3,2224
6468790,2,2225
12441403,2,2226
18204830,3,2227
17268797,3,2228
11018080,3,2229
3160550,2,2230
8384133,3,2231
8111071,1,2232
2969901,2,2233
16236123,2,2234
8720416,1,2235
11959796,1,2236
14978124,2,2237
2589303,3,2238
10615947,3,2239
3023739,2,2240
10837172,2,2241
7560067,1,2242
1478367,2,2243
1826545,1,2244
9882558,1,2245
7859932,1,2246
16626508,1,2247
7613616,1,2248
11703429,2,2249
15145956,3,2250
18533284,2,2251
7703388,1,2252
8597835,2,2253
12173691,3,2254
1411574,2,2255
1533543,2,2256
9058834,2,2257
9032096,3,2258
1397785,2,2259
3384186,3,2260
15985157,3,2261
7821176,2,2262
7620670,2,2263
16501941,3,2264
9811884,2,2265
16396688,3,2266
1499576,2,2267
9155314,3,2268
10819243,3,2269
7803350,2,2270
16377570,3,2271
9428763,2,2272
3792697,2,2273
11222110,1,2274
9755074,1,2275
17203405,2,2276
18083789,2,2277
7989475,3,2278
10546008,2,2279
15330126,3,2280
1608115,3,2281
2195347,2,2282
3510858,1,2283
10857959,3,2284
3516607,3,2285
14583425,3,2286
9324361,2,2287
12824290,1,2288
9933106,2,2289
9222649,2,2290
18384771,3,2291
12456232,3,2292
18755547,1,2293
12086971,2,2294
8062603,2,2295
9223590,1,2296
2949474,1,2297
8495615,3,2298
7888045,2,2299
2187391,2,2300
11149668,3,2301
8170193,3,2302
19183309,3,2303
1826377,1,2304
9538983,3,2305
2261823,3,2306
16815028,1,2307
18782577,2,2308
3792661,2,2309
2895363,2,2310
19501900,3,2311
10440123,3,2312
8098666,2,2313
3080143,2,2314
1812896,2,2315
11916954,3,2316
8971083,3,2317
3522807,1,2318
17971426,3,2319
17925336,3,2320
12791317,2,2321
10868836,2,2322
8314443,1,2323
18443195,3,2324
16027122,2,2325
15715885,3,2326
2180758,1,2327
2662016,1,2328
9916864,3,2329
17188118,3,2330
2560042,3,2331
8040341,1,2332
19120279,1,2333
18650367,3,2334
9792550,3,2335
17991775,2,2336
7840855,2,2337
2302010,3,2338
1830256,2,2339
9283789,2,2340
9541165,2,2341
2164883,1,2342
11403811,2,2343
16385830,2,2344
11781061,2,2345
99482,1,2346
3440569,2,2347
16584726,1,2348
14675484,3,2349
18647412,1,2350
2845665,1,2351
7769140,2,2352
9135946,2,2353
17654446,3,2354
10652037,2,2355
18646147,2,2356
15138155,3,2357
12783844,3,2358
1729269,3,2359
12145234,3,2360
1838044,3,2361
11165968,3,2362
2290134,2,2363
7027326,1,2364
18502301,3,2365
7813820,3,2366
8377873,2,2367
1559414,2,2368
8401590,2,2369
9551285,3,2370
9594623,2,2371
9612252,1,2372
6380287,2,2373
1860563,1,2374
16893854,2,2375
10840993,2,2376
11369711,1,2377
8594615,2,2378
9430539,2,2379
1921235,2,2380
18078018,3,2381
12395331,2,2382
3057960,1,2383
8916747,2,2384
1778668,2,2385
12643338,3,2386
18162719,3,2387
15096336,3,2388
9344328,2,2389
17394733,3,2390
9543187,2,2391
2316671,2,2392
12244395,1,2393
1507788,3,2394
16259491,3,2395
10404692,3,2396
2522857,2,2397
19092440,3,2398
16006679,3,2399
9589231,2,2400
10899062,2,2401
9709964,2,2402
10364681,3,2403
1446799,3,2404
7738493,2,2405
8817105,2,2406
11315819,3,2407
17319471,3,2408
2865246,1,2409
11988062,2,2410
7094931,2,2411
400737,2,2412
11380081,1,2413
11598829,2,2414
10037256,1,2415
2659996,2,2416
9421470,3,2417
9703318,2,2418
12110133,2,2419
18006584,1,2420
10872533,2,2421
12414951,2,2422
12917799,2,2423
14692295,3,2424
6892910,1,2425
16179727,3,2426
1916054,3,2427
10359576,2,2428
1863105,2,2429
11118029,2,2430
2189896,2,2431
1516767,2,2432
12473548,3,2433
19586535,3,2434
1733240,1,2435
17213403,3,2436
10973253,3,2437
762604,2,2438
3948093,2,2439
7882817,3,2440
12163378,2,2441
8586012,3,2442
18422727,2,2443
6339562,1,2444
10691158,3,2445
9561345,3,2446
17392550,2,2447
16108304,3,2448
15649575,3,2449
1563538,2,2450
15685168,3,2451
16367883,3,2452
16140554,3,2453
3011571,1,2454
16164575,3,2455
9075819,3,2456
8944854,3,2457
2551214,1,2458
17874530,3,2459
19251584,3,2460
7806023,2,2461
7046648,2,2462
11285254,2,2463
12643176,3,2464
2170218,2,2465
12882869,2,2466
8365085,3,2467
15867184,2,2468
18458144,3,2469
14578294,3,2470
8017201,2,2471
16610399,3,2472
15756536,2,2473
8458523,3,2474
8933000,2,2475
14530324,2,2476
11213871,2,2477
12547860,3,2478
18375417,3,2479
15585854,2,2480
6210472,2,2481
15163889,2,2482
1652421,1,2483
2392233,1,2484
10909975,3,2485
12133154,3,2486
18436708,3,2487
18535187,3,2488
15937668,3,2489
18827919,3,2490
8036284,3,2491
1473611,1,2492
15838685,2,2493
14527633,3,2494
3769714,2,2495
3044067,3,2496
12898018,1,2497
15196191,3,2498
12560165,3,2499
6742878,2,2500
10724087,3,2501
16837224,3,2502
10580413,1,2503
2040701,1,2504
8920894,2,2505
15958131,1,2506
12967932,1,2507
18923682,1,2508
15963175,3,2509
17303976,3,2510
15384883,2,2511
7131180,2,2512
17492428,3,2513
17023717,3,2514
7698509,1,2515
3446555,3,2516
15037989,2,2517
10545530,3,2518
12542586,3,2519
7840857,2,2520
7926349,3,2521
10443915,1,2522
2673695,3,2523
6500187,1,2524
10404477,2,2525
19101788,3,2526
17636747,3,2527
1725217,1,2528
17494056,3,2529
9209199,3,2530
12145174,3,2531
18157661,2,2532
2121778,3,2533
16027060,2,2534
7650494,2,2535
3891266,3,2536
1511198,2,2537
2937307,1,2538
8529129,2,2539
14655265,2,2540
3017796,3,2541
10218775,1,2542
9794114,3,2543
18096074,3,2544
18324957,3,2545
12672066,2,2546
2797067,2,2547
12242464,2,2548
8833629,3,2549
15070927,2,2550
10485707,1,2551
7657902,3,2552
18162502,3,2553
9028688,2,2554
2673540,1,2555
12955723,3,2556
16944096,3,2557
8312374,1,2558
7860767,2,2559
11185325,3,2560
3554882,2,2561
12625217,3,2562
1513098,3,2563
15028959,1,2564
16842480,3,2565
10512376,1,2566
15855579,3,2567
2669529,1,2568
12351468,3,2569
12409659,3,2570
11110506,2,2571
15182254,2,2572
8511503,2,2573
15820770,2,2574
15912095,2,2575
18662362,2,2576
1860558,2,2577
3325060,1,2578
10337867,3,2579
7981758,2,2580
1936683,2,2581
12788877,2,2582
18776136,2,2583
17664387,1,2584
1546925,2,2585
10621901,3,2586
15049944,3,2587
2676060,1,2588
15505117,1,2589
11840380,3,2590
11011242,3,2591
15752927,3,2592
2988099,2,2593
17666462,3,2594
14961992,2,2595
16249457,2,2596
12707373,2,2597
2685599,2,2598
10907124,2,2599
14737040,3,2600
18562637,2,2601
9400384,1,2602
8943488,2,2603
17668382,3,2604
19054720,1,2605
1928388,1,2606
16085750,3,2607
16937126,1,2608
1955102,2,2609
17683561,2,2610
10793009,3,2611
14693720,3,2612
11386752,2,2613
10331400,2,2614
11473032,2,2615
15860239,3,2616
8262315,3,2617
9792533,3,2618
17679931,1,2619
18753291,3,2620
15567993,3,2621
18711367,3,2622
8636356,2,2623
3530850,2,2624
9712353,2,2625
11554772,3,2626
12378390,3,2627
1516628,2,2628
3275556,1,2629
19194565,3,2630
15271644,3,2631
19109117,3,2632
7895158,1,2633
19436654,3,2634
16567822,3,2635
8096867,3,2636
8864635,3,2637
7030829,1,2638
15258737,3,2639
8269792,3,2640
17572700,1,2641
10857963,3,2642
12518011,3,2643
11128351,2,2644
11872696,3,2645
11563971,1,2646
8798755,2,2647
1850691,3,2648
8094595,3,2649
9581728,2,2650
19398610,3,2651
189254,1,2652
14578302,3,2653
577329,2,2654
6383904,3,2655
12705906,3,2656
1647847,1,2657
3339112,2,2658
2647560,2,2659
12606508,3,2660
18307700,3,2661
8916506,2,2662
8546508,2,2663
16731827,1,2664
1802485,2,2665
15567171,2,2666
10229287,3,2667
1699758,1,2668
7663027,3,2669
11213891,2,2670
12055349,3,2671
16005098,2,2672
11522694,3,2673
3965270,2,2674
8636261,2,2675
16873686,1,2676
19714245,3,2677
15095517,3,2678
18283633,2,2679
6734391,2,2680
16488505,2,2681
1739737,1,2682
15920053,2,2683
3896895,2,2684
6390059,1,2685
11679453,3,2686
17536068,2,2687
11128033,1,2688
11861246,3,2689
17100770,2,2690
11334404,3,2691
15928253,2,2692
9541177,2,2693
7773293,3,2694
2150194,1,2695
12547858,2,2696
2507378,1,2697
7924774,2,2698
12196473,3,2699
12163426,3,2700
6100938,3,2701
6223804,1,2702
12657524,2,2703
1430198,1,2704
9715377,3,2705
10749575,1,2706
17563069,1,2707
8808601,2,2708
7988303,3,2709
8697673,2,2710
14657818,2,2711
1378415,2,2712
1884889,2,2713
17766928,2,2714
8255932,1,2715
6360599,2,2716
9313764,3,2717
8866300,2,2718
2404716,3,2719
2914623,1,2720
1690901,1,2721
17512310,3,2722
2544998,3,2723
9485544,1,2724
11311966,3,2725
11756325,2,2726
10516670,1,2727
3816042,2,2728
10334415,3,2729
2185667,1,2730
7741692,1,2731
3596080,1,2732
12145242,2,2733
8894490,3,2734
9135956,3,2735
65672,2,2736
17969365,3,2737
15065734,3,2738
17920367,3,2739
6311652,2,2740
17496314,3,2741
16503115,2,2742
6215114,1,2743
16846552,3,2744
12912808,3,2745
2415007,1,2746
2531549,1,2747
11723071,2,2748
3653526,1,2749
16731860,2,2750
16678154,3,2751
18224336,2,2752
3100306,1,2753
1261089,2,2754
8299434,2,2755
15717876,3,2756
17967198,1,2757
12727978,3,2758
11978681,2,2759
16759828,1,2760
15342014,2,2761
7667242,2,2762
8427865,3,2763
6865762,1,2764
8641276,2,2765
2532505,1,2766
17415316,3,2767
2708528,1,2768
9203452,2,2769
17098089,3,2770
11705562,2,2771
7907682,2,2772
3219969,2,2773
10591679,1,2774
1566832,1,2775
9700342,2,2776
6220614,1,2777
3817257,3,2778
8732624,2,2779
7439537,1,2780
12187278,1,2781
15988694,3,2782
10391392,2,2783
2816861,2,2784
7821744,2,2785
16607699,3,2786
16580840,2,2787
9654536,2,2788
8722052,2,2789
10662734,1,2790
6460826,2,2791
10426380,3,2792
15766376,2,2793
1360036,3,2794
8137498,1,2795
17029631,3,2796
3314300,1,2797
11981079,2,2798
17488363,3,2799
8062611,2,2800
15546994,1,2801
7942937,3,2802
9185226,2,2803
16249430,3,2804
12688387,1,2805
17403947,2,2806
19243623,3,2807
7734743,3,2808
18579418,1,2809
10414929,1,2810
2189419,3,2811
17148676,1,2812
8912690,1,2813
16569732,3,2814
10928773,3,2815
18540046,2,2816
17443539,2,2817
8358330,1,2818
15665028,1,2819
8088010,3,2820
17496356,3,2821
1568757,2,2822
3384192,1,2823
10411695,1,2824
19033397,3,2825
15673800,2,2826
1450485,1,2827
5564387,2,2828
11115839,2,2829
8325989,2,2830
17943268,2,2831
16276243,3,2832
2522373,3,2833
17561964,3,2834
16804066,2,2835
7859631,3,2836
14664702,3,2837
8914859,1,2838
17151305,2,2839
16177645,1,2840
2464510,1,2841
9503037,3,2842
11289484,2,2843
18070994,3,2844
10183339,3,2845
17233742,2,2846
12884303,1,2847
12765969,2,2848
10481045,3,2849
18405345,3,2850
2737363,2,2851
8651399,2,2852
3461931,2,2853
12667409,3,2854
12634022,3,2855
12431757,3,2856
10334327,1,2857
3561950,2,2858
2137756,3,2859
18650368,3,2860
10077354,3,2861
12436207,1,2862
16305055,3,2863
12938014,3,2864
7761837,2,2865
15358643,2,2866
15189493,2,2867
2496273,1,2868
6680484,2,2869
10455296,1,2870
16988486,1,2871
8001712,2,2872
6202817,1,2873
9116912,3,2874
1347259,2,2875
6800956,1,2876
9094710,2,2877
3106126,2,2878
15048713,2,2879
7219644,1,2880
8106637,3,2881
11866470,1,2882
7915204,2,2883
17672906,3,2884
10415567,2,2885
15107299,1,2886
18566340,2,2887
1514612,1,2888
12695289,3,2889
15303408,2,2890
3387190,1,2891
1433314,1,2892
2735454,1,2893
2424992,2,2894
3880550,2,2895
2951194,3,2896
12515291,2,2897
17689745,3,2898
16249450,3,2899
9000704,2,2900
1465437,1,2901
2750810,3,2902
16939660,2,2903
3890104,2,2904
18583883,3,2905
17020808,1,2906
7556957,1,2907
16192452,3,2908
6307884,1,2909
18808408,2,2910
11916912,2,2911
8586000,2,2912
1612192,2,2913
3371576,2,2914
18229453,1,2915
11220295,3,2916
16333525,3,2917
19074809,1,2918
8200204,2,2919
9605628,2,2920
9314012,3,2921
15557472,1,2922
15561905,3,2923
1955096,1,2924
16390389,2,2925
17919192,1,2926
14715851,3,2927
15688208,1,2928
14514648,3,2929
14510112,3,2930
12819007,3,2931
3898867,1,2932
12529398,3,2933
11822535,3,2934
19081783,1,2935
1532777,3,2936
15308385,3,2937
2553321,2,2938
10764998,3,2939
16186411,3,2940
15665180,2,2941
17508912,3,2942
8940283,2,2943
2894428,1,2944
10731493,3,2945
7713317,2,2946
17575089,2,2947
16531792,3,2948
8908379,3,2949
2648726,1,2950
1797628,1,2951
7615844,3,2952
7822262,2,2953
18223031,3,2954
15504959,2,2955
2210069,2,2956
8285846,2,2957
17924870,3,2958
1696518,1,2959
17130196,3,2960
98828,2,2961
12041735,3,2962
11119175,3,2963
1087090,2,2964
1480165,1,2965
16810343,2,2966
